Id,MS Zoning,Lot Frontage,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,Year Built,Roof Matl,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Type,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Fence,Yr Sold,SalePrice
402,RL,60.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1971,CompShg,VinylSd,None,0.0,TA,CBlock,TA,240.0,0.0,864.0,Gd,Y,864,0.0,0.0,1,0,1,TA,5,NFP,Detchd,576.0,TA,Y,200,GdWo,2009,130000
1592,RM,32.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1997,CompShg,VinylSd,BrkFace,197.0,TA,PConc,Ex,864.0,0.0,1189.0,Ex,Y,1189,1.0,0.0,2,0,1,TA,4,NFP,Attchd,392.0,TA,Y,0,NF,2008,160500
2409,RL,48.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,2006,CompShg,MetalSd,BrkFace,572.0,Ex,PConc,Ex,415.0,0.0,1666.0,Ex,Y,1666,1.0,0.0,2,0,1,Gd,6,Gd,Attchd,575.0,TA,Y,228,NF,2006,310090
539,RL,67.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2003,CompShg,VinylSd,NM,0.0,Gd,PConc,Gd,833.0,0.0,1176.0,Ex,Y,1200,1.0,0.0,2,0,1,Gd,5,NFP,Attchd,555.0,TA,Y,0,NF,2009,184900
1940,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1956,CompShg,Wd Sdng,None,0.0,TA,CBlock,Gd,377.0,0.0,928.0,TA,Y,928,0.0,0.0,1,0,1,TA,4,NFP,Attchd,252.0,TA,Y,261,NF,2007,132000
588,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1969,CompShg,HdBoard,BrkFace,128.0,TA,CBlock,Gd,553.0,147.0,1288.0,TA,Y,1336,0.0,1.0,2,0,1,TA,6,Fa,Attchd,502.0,TA,Y,312,NF,2009,163000
96,FV,30.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2004,CompShg,MetalSd,BrkFace,120.0,Gd,PConc,Gd,280.0,0.0,600.0,Ex,Y,1200,0.0,0.0,2,1,1,Gd,4,NFP,Detchd,480.0,TA,Y,0,NF,2010,155000
1187,RL,80.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1969,CompShg,MetalSd,None,0.0,TA,CBlock,TA,828.0,0.0,1427.0,Gd,Y,1427,0.0,1.0,2,0,1,TA,7,NFP,Attchd,516.0,TA,Y,0,NF,2008,183000
2154,RL,70.0,Pave,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1996,CompShg,VinylSd,BrkFace,254.0,Gd,PConc,Gd,762.0,0.0,860.0,Ex,Y,1992,1.0,0.0,2,1,1,Gd,7,TA,Attchd,608.0,TA,Y,225,NF,2007,211000
550,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1994,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,36.0,596.0,754.0,Ex,Y,1540,1.0,0.0,2,1,1,Gd,6,NFP,Attchd,495.0,TA,Y,140,NF,2009,184000
811,RL,64.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1979,CompShg,HdBoard,None,0.0,TA,Slab,NB,0.0,0.0,0.0,TA,Y,1535,0.0,0.0,2,0,2,TA,8,NFP,Attchd,400.0,TA,Y,0,GdPrv,2009,118858
124,RL,72.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1964,CompShg,Wd Sdng,BrkFace,86.0,TA,PConc,TA,1014.0,0.0,1152.0,TA,Y,1152,1.0,0.0,1,0,1,TA,6,Gd,Attchd,484.0,TA,Y,227,NF,2010,180500
1836,FV,80.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2006,CompShg,VinylSd,Stone,30.0,Gd,PConc,Gd,60.0,0.0,1141.0,Ex,Y,1151,1.0,0.0,2,0,1,Gd,5,NFP,Attchd,484.0,TA,Y,0,NF,2007,166000
779,RL,88.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1960,CompShg,Wd Sdng,BrkFace,54.0,TA,CBlock,TA,588.0,0.0,1138.0,Ex,Y,1138,0.0,1.0,1,0,1,TA,6,TA,Attchd,480.0,TA,Y,0,MnPrv,2009,148000
1886,RL,74.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1956,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,438.0,206.0,894.0,Gd,Y,1074,0.0,0.0,1,0,1,Gd,6,Gd,Detchd,396.0,TA,Y,0,GdWo,2007,124000
1724,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,2005,CompShg,MetalSd,BrkFace,246.0,Ex,PConc,Ex,1153.0,0.0,1561.0,Ex,Y,1561,1.0,0.0,2,0,1,Ex,6,Gd,Attchd,556.0,TA,Y,203,NF,2007,277500
2450,RL,83.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1995,CompShg,VinylSd,BrkFace,397.0,Gd,PConc,Gd,527.0,0.0,1342.0,Ex,Y,2726,0.0,0.0,2,1,1,Gd,9,Ex,Attchd,725.0,TA,Y,307,NF,2006,350000
1013,RL,53.0,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2004,CompShg,VinylSd,BrkFace,296.0,Ex,PConc,Ex,1337.0,0.0,1884.0,Ex,Y,1884,1.0,0.0,2,0,1,Ex,7,Gd,Attchd,670.0,TA,Y,214,NF,2008,387000
2084,RL,58.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1920,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,348.0,0.0,528.0,Ex,Y,605,1.0,0.0,1,0,1,TA,5,NFP,NG,0.0,NG,N,0,NF,2007,86000
1184,RL,103.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1976,CompShg,VinylSd,None,0.0,Ex,CBlock,Gd,1044.0,382.0,1426.0,Ex,Y,1671,1.0,0.0,3,0,1,Ex,6,Gd,Attchd,550.0,TA,Y,280,GdWo,2008,290000
728,C (all),72.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1900,CompShg,AsbShng,None,0.0,TA,CBlock,Fa,0.0,0.0,245.0,TA,N,797,0.0,0.0,1,0,1,TA,5,NFP,NG,0.0,NG,N,0,NF,2009,44000
950,RL,71.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2001,CompShg,VinylSd,None,0.0,TA,PConc,Ex,690.0,0.0,804.0,Ex,Y,1961,1.0,0.0,2,1,1,Gd,7,TA,BuiltIn,560.0,TA,Y,125,NF,2009,215000
2524,RL,79.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1972,CompShg,Plywood,BrkFace,144.0,TA,CBlock,Gd,962.0,0.0,1153.0,Ex,Y,1193,1.0,0.0,2,0,1,TA,6,NFP,Attchd,501.0,TA,Y,140,MnPrv,2006,146500
2513,FV,73.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2000,CompShg,MetalSd,None,0.0,Gd,PConc,Gd,641.0,0.0,673.0,Ex,Y,1382,1.0,0.0,2,1,1,Gd,6,NFP,Detchd,490.0,TA,Y,153,NF,2006,165000
2028,RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1916,CompShg,Stucco,None,0.0,TA,BrkTil,TA,168.0,546.0,714.0,TA,N,2526,0.0,0.0,2,0,1,Gd,10,Gd,Detchd,216.0,TA,Y,88,GdWo,2007,136000
2309,RL,72.0,Pave,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1957,CompShg,Wd Sdng,Stone,902.0,TA,CBlock,Gd,1110.0,0.0,1705.0,Ex,Y,1390,1.0,0.0,1,1,1,Ex,4,Gd,Attchd,550.0,TA,Y,0,NF,2006,252000
51,RL,36.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2003,CompShg,VinylSd,Stone,106.0,Gd,PConc,Gd,0.0,0.0,764.0,Ex,Y,1626,0.0,0.0,2,1,1,Gd,6,NFP,BuiltIn,474.0,TA,Y,0,NF,2010,175500
699,RM,57.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1939,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,421.0,0.0,690.0,TA,Y,1558,0.0,0.0,1,1,1,TA,7,Gd,Detchd,400.0,TA,Y,0,MnPrv,2009,150000
1881,RL,72.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1960,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,0.0,0.0,978.0,TA,Y,1422,0.0,0.0,1,0,1,TA,6,TA,Attchd,286.0,TA,Y,0,GdWo,2007,139900
1345,RM,52.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1930,CompShg,MetalSd,None,0.0,TA,PConc,TA,0.0,0.0,1078.0,TA,Y,1573,0.0,0.0,2,0,1,TA,8,Gd,Detchd,360.0,TA,P,0,NF,2008,162900
166,RL,87.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1962,CompShg,Wd Sdng,BrkFace,261.0,TA,CBlock,TA,0.0,0.0,1116.0,TA,Y,1116,0.0,0.0,1,1,1,TA,5,NFP,Attchd,440.0,TA,Y,0,NF,2010,160000
781,RL,70.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1947,CompShg,Wd Sdng,None,0.0,TA,Slab,NB,0.0,0.0,0.0,Fa,N,660,0.0,0.0,1,0,1,Fa,5,NFP,NG,0.0,NG,N,0,NF,2009,63900
379,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1978,CompShg,HdBoard,BrkFace,144.0,TA,PConc,TA,832.0,0.0,1140.0,Gd,Y,1707,0.0,0.0,2,0,1,TA,7,TA,Attchd,479.0,TA,Y,0,NF,2009,184000
2818,RL,134.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1959,CompShg,HdBoard,BrkFace,132.0,TA,CBlock,TA,176.0,0.0,1466.0,TA,Y,1466,0.0,0.0,1,1,1,Fa,6,Gd,Attchd,528.0,TA,Y,0,NF,2006,149900
1168,FV,73.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2000,CompShg,MetalSd,BrkFace,260.0,Gd,PConc,Gd,1027.0,0.0,1614.0,Ex,Y,1638,1.0,0.0,2,0,1,Ex,5,TA,Attchd,495.0,TA,Y,230,NF,2008,300000
1396,RL,82.5,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1960,Tar&Grv,Plywood,Stone,275.0,TA,CBlock,TA,988.0,0.0,988.0,Gd,Y,1721,1.0,0.0,2,0,1,TA,7,TA,Basment,626.0,TA,Y,50,NF,2008,145000
838,RL,65.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1997,CompShg,VinylSd,None,0.0,TA,PConc,Gd,821.0,0.0,928.0,Ex,Y,1764,1.0,0.0,2,1,1,Gd,7,NFP,Attchd,470.0,TA,Y,276,MnPrv,2009,231500
1492,RL,63.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1940,CompShg,WdShing,None,0.0,TA,CBlock,TA,290.0,0.0,996.0,Ex,Y,996,1.0,0.0,1,0,1,TA,6,Gd,NG,0.0,NG,Y,144,NF,2008,108000
637,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1956,CompShg,BrkFace,None,0.0,TA,CBlock,TA,435.0,202.0,1202.0,TA,Y,1202,0.0,1.0,1,0,1,TA,6,NFP,Attchd,304.0,TA,Y,0,GdWo,2009,120000
1826,RL,70.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1961,CompShg,Wd Sdng,BrkFace,57.0,TA,CBlock,TA,827.0,0.0,988.0,TA,Y,988,1.0,0.0,1,0,1,TA,5,NFP,Detchd,572.0,TA,Y,0,NF,2007,128500
173,RM,56.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1927,CompShg,WdShing,None,0.0,TA,CBlock,TA,0.0,0.0,1008.0,Gd,Y,1028,0.0,0.0,1,0,1,TA,5,Gd,Detchd,360.0,TA,Y,0,NF,2010,115000
715,RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1947,CompShg,AsbShng,None,0.0,TA,CBlock,TA,312.0,0.0,720.0,TA,Y,1284,0.0,0.0,1,1,1,TA,5,NFP,Detchd,240.0,TA,Y,0,MnWw,2009,110000
1183,RL,80.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1977,CompShg,Wd Sdng,BrkFace,1050.0,Gd,CBlock,Gd,410.0,0.0,994.0,TA,Y,2944,0.0,0.0,2,2,1,Gd,9,Gd,Attchd,864.0,TA,Y,140,NF,2008,150000
2433,RL,74.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2004,CompShg,VinylSd,None,0.0,Gd,PConc,Ex,0.0,0.0,707.0,Ex,Y,1414,0.0,0.0,2,1,1,Gd,6,Gd,Attchd,403.0,TA,Y,100,NF,2006,178000
2866,RL,70.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1932,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,0.0,0.0,637.0,Ex,Y,1609,0.0,0.0,1,1,1,Gd,8,Gd,2Types,579.0,TA,Y,0,GdWo,2006,199500
2311,RL,60.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1997,CompShg,VinylSd,None,0.0,TA,PConc,TA,700.0,0.0,813.0,Ex,Y,1525,1.0,0.0,2,1,1,TA,6,TA,Attchd,400.0,TA,Y,421,NF,2006,183500
1551,RM,75.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1967,CompShg,HdBoard,None,0.0,Fa,CBlock,Gd,257.0,0.0,624.0,Ex,Y,1656,0.0,0.0,1,1,1,TA,7,Po,Attchd,288.0,TA,Y,0,MnPrv,2008,126000
1049,RL,24.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1977,CompShg,Plywood,None,0.0,TA,CBlock,Gd,378.0,0.0,1055.0,Fa,Y,1055,0.0,0.0,2,0,1,TA,4,NFP,Attchd,440.0,TA,Y,0,NF,2008,148500
657,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1939,CompShg,VinylSd,None,0.0,TA,BrkTil,TA,0.0,0.0,676.0,Ex,Y,1352,0.0,1.0,2,0,1,Gd,7,NFP,Detchd,720.0,TA,Y,187,NF,2009,149000
414,RL,24.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1977,CompShg,Plywood,None,0.0,TA,CBlock,Gd,389.0,0.0,855.0,TA,Y,1456,0.0,0.0,2,1,1,TA,6,TA,Attchd,440.0,TA,Y,0,NF,2009,137900
1181,RL,32.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1993,CompShg,BrkFace,None,0.0,Gd,PConc,Gd,1619.0,0.0,1719.0,Ex,Y,1719,2.0,0.0,1,1,1,Gd,6,Gd,Attchd,473.0,TA,Y,122,NF,2008,324000
1514,RL,67.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1925,CompShg,Stucco,None,0.0,TA,CBlock,TA,468.0,0.0,864.0,TA,N,864,1.0,0.0,1,0,1,TA,5,NFP,NG,0.0,NG,Y,0,NF,2008,98000
1040,RM,21.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,1973,CompShg,HdBoard,BrkFace,359.0,TA,CBlock,TA,458.0,0.0,483.0,TA,Y,987,0.0,1.0,1,1,1,TA,5,NFP,Detchd,264.0,TA,Y,52,NF,2008,103400
216,RL,54.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1875,CompShg,VinylSd,None,0.0,TA,CBlock,TA,0.0,0.0,780.0,Gd,N,1020,0.0,0.0,1,0,1,TA,6,NFP,NG,0.0,NG,N,0,NF,2010,94000
1720,RL,34.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2006,CompShg,VinylSd,Stone,108.0,Gd,PConc,Gd,24.0,0.0,1554.0,Ex,Y,1554,0.0,0.0,2,0,1,Gd,6,Gd,Attchd,627.0,TA,Y,156,NF,2007,209500
2331,RL,60.0,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2006,CompShg,CemntBd,BrkFace,662.0,Ex,PConc,Ex,0.0,0.0,1528.0,Ex,Y,3390,0.0,0.0,3,1,1,Ex,10,Ex,BuiltIn,758.0,TA,Y,204,NF,2006,545224
204,RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1912,CompShg,Wd Sdng,None,0.0,Gd,PConc,TA,0.0,0.0,780.0,Ex,Y,1560,0.0,0.0,1,1,1,Gd,7,NFP,NG,0.0,NG,N,344,NF,2010,159900
19,RL,140.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1951,CompShg,VinylSd,None,0.0,TA,CBlock,TA,120.0,0.0,864.0,Ex,Y,864,0.0,0.0,1,0,1,TA,4,NFP,Detchd,400.0,TA,Y,0,NF,2010,141000
2438,RL,63.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2000,CompShg,VinylSd,None,0.0,TA,PConc,Gd,732.0,0.0,982.0,Ex,Y,1889,0.0,0.0,2,1,1,TA,9,TA,Attchd,431.0,TA,Y,0,NF,2006,215000
89,RL,70.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1962,CompShg,HdBoard,None,0.0,TA,CBlock,TA,659.0,0.0,1040.0,Ex,Y,1040,1.0,0.0,1,1,1,TA,6,NFP,Detchd,260.0,TA,Y,0,NF,2010,127000
240,RL,75.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1954,CompShg,WdShing,None,0.0,TA,CBlock,TA,954.0,0.0,1172.0,TA,Y,1172,1.0,0.0,1,0,1,TA,5,NFP,Attchd,366.0,TA,Y,240,NF,2010,128000
105,FV,57.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2010,CompShg,CemntBd,None,0.0,Gd,PConc,Ex,1032.0,0.0,1642.0,Ex,Y,1418,1.0,0.0,1,1,1,Gd,6,Gd,Attchd,852.0,TA,Y,160,NF,2010,267916
2020,RM,52.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1931,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,425.0,0.0,884.0,TA,Y,1367,0.0,0.0,1,0,1,TA,6,Gd,Detchd,560.0,TA,Y,0,NF,2007,127500
888,RL,64.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2003,CompShg,HdBoard,BrkFace,500.0,Gd,Slab,NB,0.0,0.0,0.0,Ex,Y,1922,0.0,0.0,3,0,1,Gd,7,Ex,BuiltIn,672.0,TA,Y,0,NF,2009,198500
1019,RL,78.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1981,CompShg,MetalSd,BrkFace,210.0,TA,CBlock,Gd,588.0,228.0,1422.0,TA,Y,1422,0.0,0.0,2,0,1,Gd,7,TA,Attchd,576.0,TA,Y,276,GdPrv,2008,175500
2132,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2000,CompShg,VinylSd,BrkFace,144.0,Gd,PConc,Gd,841.0,0.0,985.0,Ex,Y,1842,1.0,0.0,2,1,1,Gd,7,TA,Attchd,486.0,TA,Y,193,NF,2007,217500
203,RM,57.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1915,CompShg,MetalSd,None,0.0,TA,CBlock,TA,0.0,0.0,888.0,Ex,Y,1962,0.0,0.0,1,1,1,TA,9,TA,Detchd,572.0,TA,Y,160,GdPrv,2010,149500
420,RL,72.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1966,CompShg,HdBoard,BrkFace,165.0,Gd,PConc,TA,644.0,0.0,864.0,Ex,Y,1120,0.0,1.0,1,0,1,TA,5,TA,Attchd,656.0,TA,Y,0,NF,2009,148800
2333,RL,85.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2005,CompShg,CemntBd,Stone,208.0,Gd,PConc,Ex,240.0,0.0,1992.0,Ex,Y,2868,0.0,0.0,3,1,1,Ex,11,Gd,BuiltIn,716.0,TA,Y,214,NF,2006,556581
632,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1957,CompShg,BrkFace,None,0.0,TA,CBlock,TA,189.0,661.0,1478.0,Gd,Y,1478,1.0,0.0,1,1,1,TA,6,Gd,Attchd,442.0,TA,Y,114,NF,2009,156500
2800,RL,90.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1995,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,685.0,0.0,930.0,Ex,Y,1995,1.0,0.0,2,1,1,Gd,8,TA,Attchd,610.0,TA,Y,275,NF,2006,237000
1885,RL,70.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1958,CompShg,MetalSd,None,0.0,TA,CBlock,TA,111.0,279.0,912.0,Fa,Y,912,0.0,1.0,1,0,1,TA,5,NFP,Attchd,297.0,TA,Y,12,MnWw,2007,120000
1734,RL,88.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2005,CompShg,VinylSd,None,0.0,TA,PConc,Gd,918.0,0.0,1326.0,Ex,Y,1326,1.0,0.0,2,0,1,Gd,6,NFP,Attchd,388.0,TA,Y,120,NF,2007,203000
2327,RL,30.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1987,CompShg,HdBoard,None,0.0,TA,CBlock,Gd,0.0,0.0,1191.0,TA,Y,1204,0.0,0.0,2,0,1,TA,5,NFP,Attchd,461.0,TA,Y,120,NF,2006,130000
1282,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1964,CompShg,HdBoard,BrkFace,360.0,TA,CBlock,TA,674.0,106.0,780.0,TA,Y,1611,1.0,0.0,1,1,1,TA,7,NFP,Attchd,442.0,TA,Y,328,NF,2008,167900
2688,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1970,CompShg,HdBoard,BrkFace,160.0,TA,CBlock,TA,789.0,0.0,960.0,TA,N,960,1.0,0.0,1,0,1,TA,6,NFP,Detchd,576.0,TA,Y,0,NF,2006,129000
2581,RL,72.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1957,CompShg,HdBoard,BrkFace,64.0,TA,CBlock,TA,360.0,0.0,1070.0,TA,Y,1236,0.0,1.0,1,0,1,Gd,6,Fa,Attchd,447.0,TA,Y,0,MnPrv,2006,134450
2067,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1918,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,0.0,0.0,816.0,Ex,Y,1416,0.0,0.0,2,0,1,Gd,7,NFP,Attchd,576.0,TA,N,0,NF,2007,112000
2115,RL,67.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1988,CompShg,HdBoard,BrkFace,360.0,Gd,PConc,Gd,608.0,321.0,929.0,Ex,Y,1873,1.0,0.0,2,1,1,Gd,7,TA,Attchd,619.0,TA,Y,108,GdPrv,2007,207000
754,RM,50.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,1922,CompShg,MetalSd,None,0.0,TA,BrkTil,TA,0.0,0.0,1040.0,TA,N,2128,0.0,0.0,2,0,2,TA,11,NFP,NG,0.0,NG,Y,0,NF,2009,62500
1079,RL,36.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2003,CompShg,VinylSd,Stone,106.0,Gd,PConc,Gd,573.0,0.0,764.0,Ex,Y,1626,1.0,0.0,2,1,1,Gd,6,NFP,BuiltIn,474.0,TA,Y,0,NF,2008,154000
2615,RL,73.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1957,CompShg,WdShing,None,0.0,TA,CBlock,TA,708.0,0.0,816.0,TA,Y,816,1.0,0.0,1,0,1,TA,5,NFP,Detchd,308.0,TA,Y,0,NF,2006,129900
329,RM,36.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1976,CompShg,CemntBd,None,0.0,TA,CBlock,Gd,129.0,232.0,536.0,TA,Y,1112,0.0,0.0,1,1,1,TA,4,NFP,Attchd,336.0,TA,Y,182,NF,2010,85000
1320,RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1926,CompShg,Wd Sdng,None,0.0,TA,PConc,TA,0.0,0.0,572.0,TA,Y,1111,0.0,0.0,1,0,1,TA,5,Gd,Detchd,288.0,TA,Y,0,NF,2008,116900
416,RL,24.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1978,CompShg,Plywood,None,0.0,TA,CBlock,TA,311.0,0.0,855.0,TA,Y,1441,0.0,0.0,2,1,1,TA,7,TA,Attchd,440.0,TA,Y,28,NF,2009,148500
